datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24
2004-03-14 16:00:00,3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,16,6,3,21.9,21.2,14.5,17.6,29.0,31.4,53.1,35.1,0.7525,0.7812,0.8728,0.7012,8.2,7.5,8.6,10.2,9.200000000000001,9.920833333333333,1.9,2.0,2.2,2.5,2.2333333333333334,2.4499999999999997
2004-03-14 17:00:00,2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,17,6,3,22.2,21.4,16.9,16.7,28.4,30.2,46.1,37.8,0.7516,0.7616,0.8789,0.7117,11.9,7.5,10.9,10.6,10.700000000000001,9.979166666666666,3.0,1.8,2.8,2.3,2.6,2.475
2004-03-14 18:00:00,2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,18,6,3,21.3,21.9,19.3,16.1,30.8,29.0,38.3,41.0,0.7696,0.7525,0.8474,0.7451,12.0,8.2,10.7,15.5,12.033333333333333,9.841666666666667,2.9,1.9,2.8,3.2,2.8000000000000003,2.4458333333333333
2004-03-14 19:00:00,4.6,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,19,6,3,19.7,22.2,21.2,15.8,36.7,28.4,31.4,42.4,0.8307,0.7516,0.7812,0.7569,12.2,11.9,7.5,19.6,14.933333333333335,9.883333333333333,2.5,3.0,2.0,4.2,3.3333333333333335,2.4625
2004-03-14 20:00:00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,20,6,3,18.4,21.3,21.4,15.7,41.7,30.8,30.2,44.1,0.8732,0.7696,0.7616,0.7786,20.6,12.0,7.5,19.2,18.633333333333336,10.045833333333334,4.6,2.9,1.8,4.2,4.333333333333333,2.533333333333333
2004-03-14 21:00:00,3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,21,6,3,17.6,19.7,21.9,15.3,46.1,36.7,29.0,46.8,0.921,0.8307,0.7525,0.8091,23.1,12.2,8.2,18.3,19.46666666666667,9.895833333333334,5.9,2.5,1.9,4.2,4.633333333333334,2.4999999999999996
2004-03-14 22:00:00,2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,22,6,3,16.7,18.4,22.2,14.6,49.6,41.7,28.4,48.6,0.932,0.8732,0.7516,0.806,14.7,20.6,11.9,13.1,15.6,9.725,3.4,4.6,3.0,3.1,3.8000000000000003,2.4583333333333335
2004-03-14 23:00:00,2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,23,6,3,16.3,17.6,21.3,14.7,51.0,46.1,30.8,49.3,0.9341,0.921,0.7696,0.8193,9.0,23.1,12.0,10.9,10.833333333333334,9.637500000000001,2.1,5.9,2.9,2.6,2.566666666666667,2.441666666666667
2004-03-15 00:00:00,1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,0,0,3,14.7,16.7,19.7,13.9,55.9,49.6,36.7,53.6,0.9314,0.932,0.8307,0.8498,8.8,14.7,12.2,11.0,8.4,9.4875,2.2,3.4,2.5,2.9,2.0333333333333337,2.3958333333333335
2004-03-15 01:00:00,1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,1,0,3,14.8,16.3,18.4,14.6,54.7,51.0,41.7,51.5,0.9164,0.9341,0.8732,0.8536,7.4,9.0,20.6,11.9,7.7,9.279166666666667,1.8,2.1,4.6,2.8,1.9333333333333336,2.3541666666666665
2004-03-15 02:00:00,1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,2,0,3,14.0,14.7,17.6,12.5,57.0,55.9,46.1,58.9,0.9094,0.9314,0.921,0.8537,6.9,8.8,23.1,8.6,7.1000000000000005,9.2125,1.8,2.2,5.9,2.5,1.8,2.3249999999999997
2004-03-15 03:00:00,1.1,1078.0,44.0,4.4,734.0,87.0,1128.0,79.5,1487.0,1021.0,12.6,63.5,0.923,3,0,3,13.4,14.8,16.7,11.6,61.3,54.7,49.6,63.4,0.9361,0.9164,0.932,0.8674,7.0,7.4,14.7,9.7,6.1000000000000005,8.991666666666665,1.8,1.8,3.4,2.4,1.5666666666666667,2.2708333333333335
2004-03-15 04:00:00,1.0,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,4,0,3,12.6,14.0,16.3,12.1,63.5,57.0,51.0,61.1,0.923,0.9094,0.9341,0.8603,4.4,6.9,9.0,5.2,5.133333333333334,8.941666666666666,1.1,1.8,2.1,1.8,1.3,2.2375000000000003
2004-03-15 05:00:00,1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,5,0,3,12.3,13.4,14.7,11.5,65.4,61.3,55.9,63.1,0.9351,0.9361,0.9314,0.8533,4.0,7.0,8.8,3.7,4.1000000000000005,8.950000000000001,1.0,1.8,2.2,1.2,1.0333333333333334,2.2291666666666665
2004-03-15 06:00:00,1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,6,0,3,11.9,12.6,14.8,11.6,67.4,63.5,54.7,62.2,0.9375,0.923,0.9164,0.8473,3.9,4.4,7.4,2.5,4.766666666666667,9.1125,1.0,1.1,1.8,1.0,1.133333333333333,2.245833333333333
2004-03-15 07:00:00,2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,7,0,3,11.4,12.3,14.0,10.4,70.5,65.4,57.0,67.6,0.9475,0.9351,0.9094,0.853,6.4,4.0,6.9,2.4,6.666666666666667,9.416666666666666,1.4,1.0,1.8,0.9,1.5333333333333332,2.3000000000000003
2004-03-15 08:00:00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,8,0,3,11.3,11.9,13.4,11.6,70.2,67.4,61.3,62.7,0.9401,0.9375,0.9361,0.853,9.7,3.9,7.0,4.2,14.0,10.320833333333335,2.2,1.0,1.8,1.4,3.033333333333333,2.4708333333333337
2004-03-15 09:00:00,8.1,1961.0,618.0,36.7,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,9,0,3,12.4,11.4,12.6,12.4,63.9,70.5,63.5,60.0,0.917,0.9475,0.923,0.8627,25.9,6.4,4.4,6.4,24.099999999999998,11.583333333333334,5.5,1.4,1.1,1.6,5.266666666666667,2.7416666666666667
2004-03-15 10:00:00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,10,0,3,14.8,11.3,12.3,14.5,54.3,70.2,65.4,53.1,0.9076,0.9401,0.9351,0.8728,36.7,9.7,4.0,8.6,29.733333333333334,12.333333333333334,8.1,2.2,1.0,2.2,6.466666666666666,2.891666666666666
2004-03-15 11:00:00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,11,0,3,17.4,12.4,11.9,16.9,45.6,63.9,67.4,46.1,0.8993,0.917,0.9375,0.8789,26.6,25.9,3.9,10.9,27.8,12.716666666666669,5.8,5.5,1.0,2.8,6.033333333333334,2.9499999999999997
2004-03-15 12:00:00,3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,12,0,3,19.8,14.8,11.4,19.3,38.5,54.3,70.5,38.3,0.8801,0.9076,0.9475,0.8474,20.1,36.7,6.4,10.7,20.26666666666667,12.858333333333334,4.2,8.1,1.4,2.8,4.366666666666666,2.9625000000000004
2004-03-15 13:00:00,2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,13,0,3,22.0,17.4,11.3,21.2,34.1,45.6,70.2,31.4,0.8904,0.8993,0.9401,0.7812,14.1,26.6,9.7,7.5,16.366666666666667,13.166666666666666,3.1,5.8,2.2,2.0,3.4,3.0
2004-03-15 14:00:00,2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,14,0,3,23.3,19.8,12.4,21.4,32.2,38.5,63.9,30.2,0.9096,0.8801,0.917,0.7616,14.9,20.1,25.9,7.5,14.799999999999999,13.495833333333335,2.9,4.2,5.5,1.8,2.9666666666666663,3.045833333333334
2004-03-15 15:00:00,2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,15,0,3,23.9,22.0,14.8,21.9,30.0,34.1,54.3,29.0,0.8757,0.8904,0.9076,0.7525,15.4,14.1,36.7,8.2,14.133333333333333,13.658333333333331,2.9,3.1,8.1,1.9,2.766666666666666,3.0708333333333333
2004-03-15 16:00:00,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,16,0,3,24.4,23.3,17.4,22.2,28.9,32.2,45.6,28.4,0.8736,0.9096,0.8993,0.7516,12.1,14.9,26.6,11.9,13.0,13.641666666666666,2.5,2.9,5.8,3.0,2.566666666666666,3.0416666666666665
2004-03-15 17:00:00,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,17,0,3,24.4,23.9,19.8,21.3,29.4,30.0,38.5,30.8,0.8848,0.8757,0.8801,0.7696,11.5,15.4,20.1,12.0,12.800000000000002,13.758333333333333,2.3,2.9,4.2,2.9,2.5333333333333328,3.0374999999999996
2004-03-15 18:00:00,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,18,0,3,23.8,24.4,22.0,19.7,31.3,28.9,34.1,36.7,0.9137,0.8736,0.8904,0.8307,14.8,12.1,14.1,12.2,19.466666666666665,14.5875,2.8,2.5,3.1,2.5,3.7333333333333325,3.1875
2004-03-15 19:00:00,8.0,2040.0,685.0,39.2,1754.0,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086,19,0,3,22.5,24.4,23.3,18.4,35.4,29.4,32.2,41.7,0.9547,0.8848,0.9096,0.8732,32.1,11.5,14.9,20.6,28.7,15.362499999999999,6.1,2.3,2.9,4.6,5.633333333333333,3.329166666666667
2004-03-15 20:00:00,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,20,0,3,20.4,23.8,23.9,17.6,42.5,31.3,30.0,46.1,1.0086,0.9137,0.8757,0.921,39.2,14.8,15.4,23.1,34.1,15.691666666666668,8.0,2.8,2.9,5.9,6.866666666666666,3.3541666666666665
2004-03-15 21:00:00,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,21,0,3,18.3,22.5,24.4,16.7,52.6,35.4,28.9,49.6,1.0945,0.9547,0.8736,0.932,31.0,32.1,12.1,14.7,30.03333333333333,15.908333333333333,6.5,6.1,2.5,3.4,6.233333333333333,3.3874999999999997
2004-03-15 22:00:00,3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,22,0,3,16.7,20.4,24.4,16.3,57.4,42.5,29.4,51.0,1.0786,1.0086,0.8848,0.9341,19.9,39.2,11.5,9.0,22.066666666666663,16.17083333333333,4.2,8.0,2.3,2.1,4.633333333333333,3.433333333333333
2004-03-15 23:00:00,1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,23,0,3,15.7,18.3,23.8,14.7,60.2,52.6,31.3,55.9,1.0654,1.0945,0.9137,0.9314,15.3,31.0,14.8,8.8,14.033333333333331,16.09166666666667,3.2,6.5,2.8,2.2,2.933333333333333,3.4000000000000004
2004-03-16 00:00:00,2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,0,1,3,15.3,16.7,22.5,14.8,61.4,57.4,35.4,54.7,1.058,1.0786,0.9547,0.9164,6.9,19.9,32.1,7.4,11.1,16.245833333333334,1.4,4.2,6.1,1.8,2.233333333333333,3.4124999999999996
2004-03-16 01:00:00,1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,1,1,3,14.1,15.7,20.4,14.0,65.7,60.2,42.5,57.0,1.0494,1.0654,1.0086,0.9094,11.1,15.3,39.2,6.9,7.799999999999997,16.183333333333334,2.1,3.2,8.0,1.8,1.5666666666666662,3.3874999999999997
2004-03-16 02:00:00,0.8,968.0,29.0,2.8,640.0,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,2,1,3,14.8,15.3,18.3,13.4,60.6,61.4,52.6,61.3,1.0148,1.058,1.0945,0.9361,5.4,6.9,31.0,7.0,6.433333333333331,16.008333333333336,1.2,1.4,6.5,1.8,1.366666666666666,3.345833333333333
2004-03-16 03:00:00,0.7,929.0,25.0,2.3,608.0,51.0,1376.0,60.0,1364.0,826.0,13.6,62.1,0.9636,3,1,3,14.8,14.1,16.7,12.6,59.2,65.7,57.4,63.5,0.9879,1.0494,1.0786,0.923,2.8,11.1,19.9,4.4,3.499999999999998,15.920833333333333,0.8,2.1,4.2,1.1,0.8999999999999995,3.329166666666667
2004-03-16 04:00:00,0.6,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,4,1,3,13.6,14.8,15.7,12.3,62.1,60.6,60.2,65.4,0.9636,1.0148,1.0654,0.9351,2.3,5.4,15.3,4.0,2.566666666666664,15.862499999999999,0.7,1.2,3.2,1.0,0.6999999999999994,3.3125
2004-03-16 05:00:00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,5,1,3,12.3,14.8,15.3,11.9,66.2,59.2,61.4,67.4,0.945,0.9879,1.058,0.9375,2.6,2.8,6.9,3.9,2.2999999999999976,15.783333333333333,0.6,0.8,1.4,1.0,0.6333333333333327,3.295833333333334
2004-03-16 06:00:00,0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,6,1,3,12.8,13.6,14.1,11.4,63.2,62.1,65.7,70.5,0.9283,0.9636,1.0494,0.9475,2.0,2.3,11.1,6.4,2.6999999999999975,15.662500000000001,0.6,0.7,2.1,1.4,0.6999999999999994,3.275
2004-03-16 07:00:00,1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,7,1,3,11.2,12.3,14.8,11.3,68.5,66.2,60.6,70.2,0.9081,0.945,1.0148,0.9401,3.5,2.6,5.4,9.7,3.533333333333331,15.470833333333333,0.9,0.6,1.2,2.2,0.9333333333333327,3.2375000000000003
2004-03-16 08:00:00,3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,8,1,3,11.0,12.8,14.8,12.4,66.5,63.2,59.2,63.9,0.8705,0.9283,0.9879,0.917,5.1,2.0,2.8,25.9,8.266666666666664,15.066666666666668,1.3,0.6,0.8,5.5,1.866666666666666,3.15
2004-03-16 09:00:00,3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,9,1,3,11.7,11.2,13.6,14.8,63.7,68.5,62.1,54.3,0.8719,0.9081,0.9636,0.9076,16.2,3.5,2.3,36.7,13.666666666666664,14.358333333333334,3.4,0.9,0.7,8.1,2.7999999999999994,2.966666666666667
2004-03-16 10:00:00,5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,10,1,3,13.6,11.0,12.3,17.4,56.3,66.5,66.2,45.6,0.8743,0.8705,0.945,0.8993,19.7,5.1,2.6,26.6,20.333333333333332,14.295833333333334,3.7,1.3,0.6,5.8,4.133333333333333,2.9458333333333333
2004-03-16 11:00:00,4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,11,1,3,17.8,11.7,12.8,19.8,42.9,63.7,63.2,38.5,0.8672,0.8719,0.9283,0.8801,25.1,16.2,2.0,20.1,21.599999999999998,14.291666666666666,5.3,3.4,0.6,4.2,4.366666666666666,2.941666666666667
2004-03-16 12:00:00,3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,12,1,3,21.4,13.6,11.2,22.0,33.3,56.3,68.5,34.1,0.8417,0.8743,0.9081,0.8904,20.0,19.7,3.5,14.1,21.13333333333333,14.466666666666667,4.1,3.7,0.9,3.1,4.2333333333333325,2.9499999999999997
2004-03-16 13:00:00,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,13,1,3,24.4,17.8,11.0,23.3,27.4,42.9,66.5,32.2,0.8231,0.8672,0.8705,0.9096,18.3,25.1,5.1,14.9,20.2,14.774999999999999,3.3,5.3,1.3,2.9,3.799999999999999,2.9958333333333336
2004-03-16 14:00:00,3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,14,1,3,25.3,21.4,11.7,23.9,26.1,33.3,63.7,30.0,0.8264,0.8417,0.8719,0.8757,22.3,20.0,16.2,15.4,20.333333333333332,14.983333333333334,4.0,4.1,3.4,2.9,3.6999999999999993,3.033333333333333
2004-03-16 15:00:00,2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,15,1,3,25.8,24.4,13.6,24.4,23.2,27.4,56.3,28.9,0.7589,0.8231,0.8743,0.8736,20.4,18.3,19.7,12.1,19.099999999999998,15.087499999999999,3.8,3.3,3.7,2.5,3.5333333333333328,3.045833333333333
2004-03-16 16:00:00,2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,16,1,3,27.0,25.3,17.8,24.4,20.2,26.1,42.9,29.4,0.7094,0.8264,0.8672,0.8848,14.6,22.3,25.1,11.5,17.2,15.300000000000002,2.8,4.0,5.3,2.3,3.1666666666666656,3.0708333333333333
2004-03-16 17:00:00,2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,17,1,3,28.2,25.8,21.4,23.8,18.6,23.2,33.3,31.3,0.7014,0.7589,0.8417,0.9137,16.6,20.4,20.0,14.8,15.666666666666666,15.341666666666669,2.9,3.8,4.1,2.8,2.866666666666666,3.0749999999999997
2004-03-16 18:00:00,3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,18,1,3,28.0,27.0,24.4,22.5,19.1,20.2,27.4,35.4,0.7098,0.7094,0.8231,0.9547,15.8,14.6,18.3,32.1,16.733333333333334,14.745833333333332,2.9,2.8,3.3,6.1,3.066666666666666,2.9625
2004-03-16 19:00:00,3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,19,1,3,23.9,28.2,25.3,20.4,25.7,18.6,26.1,42.5,0.7519,0.7014,0.8264,1.0086,17.8,16.6,22.3,39.2,17.566666666666666,13.908333333333333,3.4,2.9,4.0,8.0,3.3999999999999986,2.7916666666666665
2004-03-16 20:00:00,3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,20,1,3,21.3,28.0,25.8,18.3,34.8,19.1,23.2,52.6,0.873,0.7098,0.7589,1.0945,19.1,15.8,20.4,31.0,17.566666666666666,13.275,3.9,2.9,3.8,6.5,3.4999999999999987,2.654166666666667
2004-03-16 21:00:00,5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,21,1,3,20.4,23.9,27.0,16.7,36.7,25.7,20.2,57.4,0.8704,0.7519,0.7094,1.0786,15.8,17.8,14.6,19.9,19.933333333333334,13.483333333333333,3.2,3.4,2.8,4.2,4.0666666666666655,2.6916666666666664
2004-03-16 22:00:00,2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,22,1,3,19.0,21.3,28.2,15.7,41.3,34.8,18.6,60.2,0.9007,0.873,0.7014,1.0654,24.9,19.1,16.6,15.3,18.066666666666666,13.408333333333333,5.1,3.9,2.9,3.2,3.633333333333333,2.6666666666666665
2004-03-16 23:00:00,1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,23,1,3,17.9,20.4,28.0,15.3,45.9,36.7,19.1,61.4,0.9342,0.8704,0.7098,1.058,13.5,15.8,15.8,6.9,15.83333333333333,13.5,2.6,3.2,2.9,1.4,3.1333333333333324,2.6791666666666667
2004-03-17 00:00:00,1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,0,2,3,16.7,19.0,23.9,14.1,48.9,41.3,25.7,65.7,0.9226,0.9007,0.7519,1.0494,9.1,24.9,17.8,11.1,10.399999999999999,13.395833333333334,1.7,5.1,3.4,2.1,1.9999999999999991,2.6625
2004-03-17 01:00:00,1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,1,2,3,15.5,17.9,21.3,14.8,52.9,45.9,34.8,60.6,0.9271,0.9342,0.873,1.0148,8.6,13.5,19.1,5.4,7.699999999999998,13.395833333333334,1.7,2.6,3.9,1.2,1.5333333333333323,2.6625
2004-03-17 02:00:00,0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,2,2,3,15.5,16.7,20.4,14.8,51.9,48.9,36.7,59.2,0.9059,0.9226,0.8704,0.9879,5.4,9.1,15.8,2.8,6.033333333333331,13.449999999999998,1.2,1.7,3.2,0.8,1.2666666666666657,2.6666666666666665
2004-03-17 03:00:00,0.7,933.0,26.0,2.6,625.0,62.0,1292.0,69.5,1332.0,884.0,13.1,57.9,0.8666,3,2,3,14.1,15.5,19.0,13.6,55.6,52.9,41.3,62.1,0.891,0.9271,0.9007,0.9636,4.1,8.6,24.9,2.3,4.033333333333332,13.4625,0.9,1.7,5.1,0.7,0.9333333333333323,2.6666666666666665
2004-03-17 04:00:00,0.6,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447,4,2,3,13.1,15.5,17.9,12.3,57.9,51.9,45.9,66.2,0.8666,0.9059,0.9342,0.945,2.6,5.4,13.5,2.6,2.8666666666666654,13.433333333333332,0.7,1.2,2.6,0.6,0.7333333333333325,2.6666666666666665
2004-03-17 05:00:00,0.5,869.0,11.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026,5,2,3,12.7,14.1,16.7,12.8,57.9,55.6,48.9,63.2,0.8447,0.891,0.9226,0.9283,1.9,4.1,9.1,2.0,2.033333333333332,13.416666666666666,0.6,0.9,1.7,0.6,0.5999999999999991,2.6625
2004-03-17 06:00:00,0.5,891.0,18.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,6,2,3,11.8,13.1,15.5,11.2,58.0,57.9,52.9,68.5,0.8026,0.8666,0.9271,0.9081,1.6,2.6,8.6,3.5,1.799999999999999,13.35,0.5,0.7,1.7,0.9,0.5333333333333324,2.6458333333333335
2004-03-17 07:00:00,1.6,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,7,2,3,11.9,12.7,15.5,11.0,57.4,57.9,51.9,66.5,0.7978,0.8447,0.9059,0.8705,1.9,1.9,5.4,5.1,3.6666666666666656,13.449999999999998,0.5,0.6,1.2,1.3,0.8666666666666658,2.658333333333333
2004-03-17 08:00:00,4.1,1587.0,260.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,8,2,3,9.9,11.8,14.1,11.7,65.2,58.0,55.6,63.7,0.7956,0.8026,0.891,0.8719,7.5,1.6,4.1,16.2,10.266666666666666,13.666666666666666,1.6,0.5,0.9,3.4,2.066666666666666,2.6875
2004-03-17 09:00:00,6.6,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,9,2,3,11.1,11.9,13.1,13.6,60.2,57.4,57.9,56.3,0.7958,0.7978,0.8666,0.8743,21.4,1.9,2.6,19.7,21.766666666666666,14.362499999999999,4.1,0.5,0.7,3.7,4.099999999999999,2.8083333333333336
2004-03-17 10:00:00,4.3,1522.0,368.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,10,2,3,14.1,9.9,12.7,17.8,50.0,65.2,57.9,42.9,0.802,0.7956,0.8447,0.8672,36.4,7.5,1.9,25.1,26.366666666666664,14.204166666666666,6.6,1.6,0.6,5.3,4.999999999999999,2.766666666666667
2004-03-17 11:00:00,2.9,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,11,2,3,17.7,11.1,11.8,21.4,40.1,60.2,58.0,33.3,0.8048,0.7958,0.8026,0.8417,21.3,21.4,1.6,20.0,24.366666666666664,14.012499999999998,4.3,4.1,0.5,4.1,4.599999999999999,2.716666666666667
2004-03-17 12:00:00,2.5,1393.0,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,12,2,3,21.1,14.1,11.9,24.4,33.4,50.0,57.4,27.4,0.8265,0.802,0.7978,0.8231,15.4,36.4,1.9,18.3,16.400000000000002,13.770833333333334,2.9,6.6,0.5,3.3,3.2333333333333325,2.683333333333333
2004-03-17 13:00:00,2.8,1452.0,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,13,2,3,24.3,17.7,9.9,25.3,28.3,40.1,65.2,26.1,0.8471,0.8048,0.7956,0.8264,12.5,21.3,7.5,22.3,14.333333333333334,13.470833333333333,2.5,4.3,1.6,4.0,2.7333333333333325,2.6333333333333333
2004-03-17 14:00:00,2.6,1389.0,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,14,2,3,25.6,21.1,11.1,25.8,25.6,33.4,60.2,23.2,0.8254,0.8265,0.7958,0.7589,15.1,15.4,21.4,20.4,13.766666666666666,13.191666666666665,2.8,2.9,4.1,3.8,2.6333333333333324,2.5833333333333335
